Wall time,Step,Value
1701910809.638713,100,0.5541151762008667
1701910886.360969,200,1.3029481172561646
1701910963.193726,300,1.30169677734375
1701911040.044621,400,1.3013001680374146
1701911117.025299,500,1.2988002300262451
1701911193.461883,600,1.3084548711776733
1701911269.942612,700,1.3074778318405151
1701911346.077253,800,1.3133107423782349
1701911422.646879,900,1.3060011863708496
1701911500.338412,1000,1.2871358394622803
1701911730.344822,1100,0.43477675318717957
1701911807.199947,1200,1.3013361692428589
1701912029.050458,1300,0.45074304938316345
1701912105.530894,1400,1.3073660135269165
1701912181.34928,1500,1.3189620971679688
1701912256.825441,1600,1.3249108791351318
1701912332.483706,1700,1.321955919265747
1701912408.512232,1800,1.315280556678772
1701912484.164852,1900,1.3217720985412598
1701912560.272346,2000,1.3139617443084717
1701912787.394507,2100,0.4402897357940674
1701912862.974715,2200,1.323016881942749
1701912939.249584,2300,1.311013102531433
1701913015.419722,2400,1.3128273487091064
1701913092.474336,2500,1.2977756261825562
1701913168.380836,2600,1.317625641822815
1701913244.744401,2700,1.309377670288086
1701913320.647914,2800,1.3176136016845703
1701913396.682454,2900,1.3149977922439575
1701913472.680042,3000,1.3160754442214966
1701913702.953456,3100,0.4342365562915802
1701913778.813885,3200,1.318375587463379
1701913855.300753,3300,1.3072460889816284
1701913931.705546,3400,1.3089735507965088
1701914007.991566,3500,1.3108137845993042
1701914084.257124,3600,1.3111053705215454
1701914160.945914,3700,1.3040059804916382
1701914237.426727,3800,1.3074874877929688
1701914314.057093,3900,1.3051304817199707
1701914390.810524,4000,1.3026962280273438
1701914618.601627,4100,0.4390110671520233
1701914695.286492,4200,1.3039461374282837
1701914772.074585,4300,1.3024460077285767
1701914849.202226,4400,1.2965315580368042
1701914926.065713,4500,1.3008686304092407
1701915003.046067,4600,1.2991421222686768
1701915079.95894,4700,1.3001316785812378
1701915156.63884,4800,1.30414617061615
1701915233.140638,4900,1.3071625232696533
1701915309.718892,5000,1.3057259321212769
1701915537.977467,5100,0.438102126121521
1701915614.119313,5200,1.3133528232574463
1701915690.785702,5300,1.3043887615203857
1701915759.789,5400,1.4490970373153687
1701915827.351889,5500,1.4800891876220703
1701915894.867539,5600,1.4812562465667725
1701915962.414236,5700,1.4803318977355957
1701916029.953699,5800,1.4806722402572632
1701916102.173864,5900,1.3847121000289917
1701916171.766141,6000,1.4369350671768188
1701916372.501479,6100,0.49816110730171204
1701916440.033508,6200,1.4807636737823486
1701916507.685035,6300,1.478175163269043
1701916575.353859,6400,1.4779415130615234
1701916643.150439,6500,1.4748055934906006
1701916710.953546,6600,1.4748538732528687
1701916778.653353,6700,1.477283239364624
1701916846.407169,6800,1.475756287574768
1701916914.086538,6900,1.4776325225830078
1701916981.751877,7000,1.4777780771255493
1701917182.076546,7100,0.4991992115974426
1701917250.032175,7200,1.4715726375579834
1701917320.022843,7300,1.4286785125732422
1701917388.734228,7400,1.455345630645752
1701917456.774129,7500,1.4697500467300415
1701917526.270587,7600,1.4389139413833618
1701917594.179451,7700,1.4725967645645142
1701917661.79237,7800,1.4789857864379883
1701917729.412495,7900,1.4788559675216675
1701917796.985783,8000,1.4798885583877563
1701917996.305858,8100,0.5017024278640747
1701918063.859745,8200,1.4802812337875366
1701918131.384578,8300,1.4810681343078613
1701918198.93827,8400,1.4803686141967773
1701918266.398468,8500,1.4821908473968506
1701918333.953816,8600,1.480334758758545
1701918401.484013,8700,1.4807244539260864
1701918468.964114,8800,1.482010006904602
1701918536.806377,8900,1.473906397819519
1701918604.472301,9000,1.4779239892959595
1701918802.430061,9100,0.5051500201225281
1701918870.128588,9200,1.477227807044983
1701918939.248557,9300,1.446671485900879
1701919007.541273,9400,1.4643522500991821
1701919075.60736,9500,1.4691354036331177
1701919143.297473,9600,1.477321982383728
1701919211.089116,9700,1.4750771522521973
1701919278.900909,9800,1.4746997356414795
1701919346.532079,9900,1.478582739830017
1701919414.102475,10000,1.479941487312317
1701919610.358255,10100,0.5095465183258057
1701919678.030115,10200,1.4776804447174072
1701919745.578877,10300,1.4805723428726196
1701919813.111993,10400,1.4805829524993896
1701919880.549216,10500,1.4828293323516846
1701919948.05872,10600,1.4814174175262451
1701920015.621361,10700,1.4800716638565063
1701920083.07719,10800,1.4824841022491455
1701920150.533391,10900,1.4823648929595947
1701920217.951162,11000,1.4834086894989014
1701920417.045752,11100,0.502252459526062
1701920484.639834,11200,1.4794350862503052
1701920552.599245,11300,1.4715781211853027
1701920620.293311,11400,1.4771299362182617
1701920687.848677,11500,1.480455994606018
1701920755.39775,11600,1.4802368879318237
1701920823.033059,11700,1.4785337448120117
1701920890.638147,11800,1.4791626930236816
1701920958.217819,11900,1.479815125465393
