Wall time,Step,Value
1701932860.656514,100,1.1959203481674194
1701932934.815239,200,0.9260047674179077
1701933008.717793,300,0.678342878818512
1701933082.755173,400,0.6223610043525696
1701933156.704541,500,0.6522253155708313
1701933230.529593,600,0.5147531628608704
1701933304.168058,700,0.49461862444877625
1701933377.679064,800,0.41268792748451233
1701933453.236008,900,0.5039180517196655
1701933654.453688,1000,0.8251028656959534
1701933732.30886,1100,0.4738254249095917
1701933933.305647,1200,0.5412485003471375
1701934007.225156,1300,0.4364073872566223
1701934081.71392,1400,0.42057353258132935
1701934155.625815,1500,0.40898004174232483
1701934230.064283,1600,0.44531214237213135
1701934303.532861,1700,0.5859572291374207
1701934377.417552,1800,0.5839328169822693
1701934451.608719,1900,0.5306652784347534
1701934525.844607,2000,0.3787127137184143
1701934727.297547,2100,0.46181970834732056
1701934801.045524,2200,0.42795559763908386
1701934875.133111,2300,0.5033664107322693
1701934949.073104,2400,0.5559549331665039
1701935022.850121,2500,0.4817964732646942
1701935097.015608,2600,0.5164666771888733
1701935171.704496,2700,0.5159019827842712
1701935245.584329,2800,0.4572097659111023
1701935319.651518,2900,0.3685038387775421
1701935393.836673,3000,0.5105799436569214
1701935597.772407,3100,0.371613085269928
1701935671.851145,3200,0.37010592222213745
1701935745.152213,3300,0.4419148862361908
1701935819.448384,3400,0.4132658839225769
1701935894.429844,3500,0.3648498058319092
1701935968.710694,3600,0.5238842368125916
1701936042.806644,3700,0.4304988980293274
1701936116.726746,3800,0.5589386224746704
1701936190.609021,3900,0.529549777507782
1701936265.885212,4000,0.40607309341430664
1701936464.716048,4100,0.4582708179950714
1701936539.019463,4200,0.5256862044334412
1701936612.955001,4300,0.32665184140205383
1701936686.995319,4400,0.31684610247612
1701936761.073429,4500,0.3224450349807739
1701936834.647954,4600,0.3831140398979187
1701936908.593545,4700,0.3718455731868744
1701936982.103277,4800,0.47568008303642273
1701937055.231608,4900,0.4369303584098816
1701937128.937221,5000,0.3617698550224304
1701937330.475884,5100,0.3615816831588745
1701937404.204602,5200,0.43389102816581726
1701937477.804307,5300,0.39235955476760864
1701937551.48246,5400,0.3971070647239685
1701937625.52399,5500,0.3691157102584839
1701937699.358423,5600,0.5122055411338806
1701937772.885593,5700,0.36088547110557556
1701937846.913921,5800,0.3753718435764313
1701937921.325337,5900,0.4624037742614746
1701937987.832785,6000,0.3780761659145355
1701938163.612066,6100,0.309623122215271
1701938228.945846,6200,0.28794407844543457
1701938294.113605,6300,0.37644803524017334
1701938359.330862,6400,0.2855071425437927
1701938424.476699,6500,0.2811674177646637
1701938489.521534,6600,0.4014528691768646
1701938554.580184,6700,0.3419429063796997
1701938619.727504,6800,0.3333611488342285
1701938684.851042,6900,0.42557090520858765
1701938750.013353,7000,0.599043071269989
1701938924.26824,7100,0.3565918207168579
1701938989.715844,7200,0.3720281422138214
1701939054.940371,7300,0.250732958316803
1701939120.053187,7400,0.4230593144893646
1701939185.194201,7500,0.3432280719280243
1701939250.268032,7600,0.29431453347206116
1701939315.350638,7700,0.4225553572177887
1701939380.459106,7800,0.38878297805786133
1701939445.731449,7900,0.31683629751205444
1701939510.789646,8000,0.26092422008514404
1701939683.131181,8100,0.6362743377685547
1701939748.219495,8200,0.48870381712913513
1701939813.319363,8300,0.23015229403972626
1701939878.441934,8400,0.261586457490921
1701939943.511795,8500,0.3294096887111664
1701940008.552082,8600,0.3484953045845032
1701940073.62234,8700,0.30368572473526
1701940138.749583,8800,0.3730064332485199
1701940203.79892,8900,0.4090595841407776
1701940268.907042,9000,0.3364298343658447
1701940445.017571,9100,0.18737033009529114
1701940510.120766,9200,0.3600969910621643
1701940575.186206,9300,0.25161123275756836
1701940640.213868,9400,0.31709253787994385
1701940705.265823,9500,0.3325974643230438
1701940770.430188,9600,0.31750860810279846
1701940835.867802,9700,0.20494376122951508
1701940900.986281,9800,0.30401816964149475
1701940966.115448,9900,0.34174787998199463
1701941031.229675,10000,0.2554357349872589
1701941203.638927,10100,0.36577484011650085
1701941268.685172,10200,0.26593926548957825
1701941333.786298,10300,0.3628033697605133
1701941398.892416,10400,0.2979767620563507
1701941463.974856,10500,0.2565935552120209
1701941529.155614,10600,0.2995469570159912
1701941594.228957,10700,0.23578175902366638
1701941659.309741,10800,0.2622130215167999
1701941724.383849,10900,0.38323304057121277
1701941789.495311,11000,0.3710653483867645
1701941962.950172,11100,0.5103929042816162
1701942027.996629,11200,0.28362661600112915
1701942093.204714,11300,0.43836843967437744
1701942158.254832,11400,0.3456140458583832
1701942223.532334,11500,0.3375405967235565
1701942288.759104,11600,0.3342885673046112
1701942353.906163,11700,0.1894008368253708
1701942419.078266,11800,0.2632880210876465
1701942484.10495,11900,0.7024943232536316
1701942549.413094,12000,0.41291168332099915
1701942724.367731,12100,0.27850982546806335
1701942789.520439,12200,0.26868751645088196
1701942854.52225,12300,0.278297483921051
1701942919.576142,12400,0.3932495415210724
1701942984.737548,12500,0.23813803493976593
1701943049.878938,12600,0.33838769793510437
1701943114.957513,12700,0.4072462022304535
1701943180.056652,12800,0.42820489406585693
1701943245.088257,12900,0.38233333826065063
1701943310.18428,13000,0.2628428637981415
1701943484.058639,13100,0.26477035880088806
1701943549.152948,13200,0.2966080904006958
1701943614.334689,13300,0.27791815996170044
1701943679.430704,13400,0.30557915568351746
1701943744.397594,13500,0.2497256100177765
1701943809.495465,13600,0.39373674988746643
1701943874.582446,13700,0.2174108773469925
1701943939.645432,13800,0.22631296515464783
1701944004.757651,13900,0.2139032781124115
1701944069.905432,14000,0.4078913629055023
1701944243.632318,14100,0.19716833531856537
1701944308.709835,14200,0.34577637910842896
1701944373.801449,14300,0.30956077575683594
1701944438.966274,14400,0.2600712478160858
1701944504.073317,14500,0.23621657490730286
1701944569.140267,14600,0.31791841983795166
1701944634.212764,14700,0.21856875717639923
1701944699.258072,14800,0.1882091760635376
1701944764.379591,14900,0.2916612923145294
1701944829.599486,15000,0.23698024451732635
1701945004.656742,15100,0.37618210911750793
1701945069.684951,15200,0.21075640618801117
1701945134.905487,15300,0.2580403685569763
1701945200.14267,15400,0.4726700484752655
1701945265.35522,15500,0.2543927729129791
1701945330.52722,15600,0.27074387669563293
1701945395.779368,15700,0.26728031039237976
1701945460.939928,15800,0.3214396834373474
1701956241.023918,15900,0.24789609014987946
1701956359.242797,16000,0.1672104001045227
1701956425.556176,16100,0.35022926330566406
1701956490.772741,16200,0.39235323667526245
1701956605.362409,16300,0.31686142086982727
1701956671.837026,16400,0.2536519467830658
1701956737.01,16500,0.31001558899879456
1701956802.262495,16600,0.4184737205505371
1701956867.85312,16700,0.3585428297519684
1701956935.97435,16800,0.2180209755897522
1701957000.916816,16900,0.242075577378273
1701957065.860786,17000,0.2500809133052826
1701957182.896052,17100,0.28376808762550354
1701957247.960584,17200,0.3729061782360077
1701957312.955437,17300,0.2862876057624817
1701957377.84843,17400,0.34953826665878296
1701957442.802396,17500,0.22026218473911285
1701957507.671202,17600,0.2383285015821457
1701957572.530848,17700,0.34139734506607056
1701957637.473414,17800,0.44676733016967773
1701957702.514707,17900,0.38852500915527344
1701957767.520693,18000,0.2923955023288727
1701957884.359799,18100,0.3134671747684479
1701957949.269969,18200,0.22622047364711761
1701958014.221928,18300,0.29428377747535706
1701958079.089867,18400,0.26773783564567566
1701958144.085081,18500,0.24713367223739624
1701958209.097118,18600,0.25051596760749817
1701958273.984877,18700,0.21671666204929352
1701958338.952506,18800,0.38485538959503174
1701958403.870858,18900,0.42313265800476074
1701958469.176294,19000,0.25544196367263794
1701958585.995532,19100,0.23498843610286713
1701958650.837085,19200,0.19411495327949524
1701958715.717748,19300,0.16457916796207428
1701958780.660216,19400,0.591757595539093
1701958845.564066,19500,0.28997868299484253
1701958910.458248,19600,0.2730932831764221
1701958975.40214,19700,0.28920549154281616
1701959040.462526,19800,0.23981836438179016
1701959105.386243,19900,0.3733780086040497
1701959170.298057,20000,0.2844192087650299
