Wall time,Step,Value
1702010032.978778,100,0.5582068562507629
1702010107.569704,200,1.3402305841445923
1702010181.374455,300,1.354917049407959
1702010255.309829,400,1.3525015115737915
1702010330.539988,500,1.3291640281677246
1702010409.051541,600,1.2736585140228271
1702010540.576316,700,0.7603461146354675
1702010615.171499,800,1.3406453132629395
1702010689.714948,900,1.3413416147232056
1702010763.643928,1000,1.3525925874710083
1702010900.314962,1100,0.7316983938217163
1702010974.3093,1200,1.3515346050262451
1702011048.900564,1300,1.3405535221099854
1702011123.562685,1400,1.339335322380066
1702011198.514823,1500,1.33439302444458
1702011273.165691,1600,1.3394365310668945
1702011347.263152,1700,1.349530816078186
1702011421.926901,1800,1.3393425941467285
1702011497.08994,1900,1.3304065465927124
1702011572.034038,2000,1.3343645334243774
1702011708.065056,2100,0.7351552844047546
1702011782.245951,2200,1.3481365442276
1702011855.64955,2300,1.3621180057525635
1702011929.397887,2400,1.3560303449630737
1702012003.986183,2500,1.3408949375152588
1702012078.024592,2600,1.350602388381958
1702012152.103502,2700,1.3498977422714233
1702012226.447365,2800,1.3448866605758667
1702012300.371278,2900,1.352921724319458
1702012374.330566,3000,1.3519184589385986
1702012508.765698,3100,0.743854284286499
1702012583.020743,3200,1.3469669818878174
1702012657.029625,3300,1.3509398698806763
1702012731.285383,3400,1.3468217849731445
1702012805.535466,3500,1.3466638326644897
1702012879.555679,3600,1.350980520248413
1702012953.94513,3700,1.3444277048110962
1702013027.919591,3800,1.351698637008667
1702013102.316263,3900,1.34413480758667
1702015459.394961,4000,0.042425382882356644
1702015536.776704,4100,1.2923953533172607
1702015611.811728,4200,1.3326160907745361
1702015713.813528,4300,0.980370044708252
1702015789.228973,4400,1.3260002136230469
1702015864.40569,4500,1.3301674127578735
1702015939.791996,4600,1.3265292644500732
1702016015.028458,4700,1.329111099243164
1702016090.468654,4800,1.3256365060806274
1702016166.021606,4900,1.3235492706298828
1702016241.440801,5000,1.3260289430618286
1702016343.959382,5100,0.9754146337509155
1702016419.539109,5200,1.3231520652770996
1702016494.913055,5300,1.3265990018844604
1702016570.852192,5400,1.31679105758667
1702016646.425675,5500,1.3232555389404297
1702016721.77523,5600,1.327242136001587
1702016796.413419,5700,1.3396819829940796
1702016870.661048,5800,1.3468310832977295
1702016945.499248,5900,1.3362131118774414
1702017019.731888,6000,1.347151279449463
1702017122.93493,6100,0.9690080881118774
1702017197.669625,6200,1.3379945755004883
1702017272.302318,6300,1.339871883392334
1702017346.879298,6400,1.3410407304763794
1702017421.558608,6500,1.3388946056365967
1702017496.238663,6600,1.3392831087112427
1702017570.959132,6700,1.3380850553512573
1702017643.660751,6800,1.3756612539291382
1702017714.901021,6900,1.4036128520965576
1702017786.347356,7000,1.3995251655578613
1702017886.213683,7100,1.0014044046401978
1702017960.56582,7200,1.3450244665145874
1702018035.023202,7300,1.3429653644561768
1702018109.766708,7400,1.3378528356552124
1702018181.055684,7500,1.402720332145691
1702018255.399719,7600,1.3452364206314087
1702018330.433288,7700,1.3326021432876587
1702018405.051985,7800,1.3403364419937134
1702018670.911894,7900,0.37612712383270264
1702018803.560421,8000,0.7538806200027466
1702019150.192043,8100,0.28849273920059204
1702019215.26988,8200,1.536534309387207
1702019280.391906,8300,1.5355525016784668
1702019346.000785,8400,1.5240929126739502
1702019411.329635,8500,1.5307596921920776
1702019476.476355,8600,1.534948706626892
