Wall time,Step,Value
1701856845.27334,100,0.022995684295892715
1701856919.49787,200,0.019836410880088806
1701856995.536836,300,0.014649673365056515
1701857131.924546,400,0.015065372921526432
1701857247.346335,500,0.0127403000369668
1701857321.688897,600,0.016645079478621483
1701857396.242572,700,0.011423692107200623
1701857471.501079,800,0.01724523864686489
1701857546.423259,900,0.01734389178454876
1701857621.128392,1000,0.009489897638559341
1701857800.445554,1100,0.009135721251368523
1701857874.398282,1200,0.015837866812944412
1701857947.900584,1300,0.013140804134309292
1701858021.840802,1400,0.010497876442968845
1701858096.005584,1500,0.010773536749184132
1701858169.805885,1600,0.013233019039034843
1701858244.027197,1700,0.007749433629214764
1701858318.059696,1800,0.009437576867640018
1701858392.482809,1900,0.008657204918563366
1701858466.762357,2000,0.008923549205064774
1701858644.02294,2100,0.013768965378403664
1701858718.135957,2200,0.010167080909013748
1701858792.115233,2300,0.006591845769435167
1701858865.849823,2400,0.008356986567378044
1701858940.442692,2500,0.009567368775606155
1701859014.579354,2600,0.007057415787130594
1701859089.114448,2700,0.007542930543422699
1701859163.201725,2800,0.011133173480629921
1701859237.598154,2900,0.0059407493099570274
1701859309.426241,3000,0.005909815430641174
1701859463.632936,3100,0.010144254192709923
1701859529.094552,3200,0.013285030610859394
1701859594.587193,3300,0.009170078672468662
1701859660.166923,3400,0.010052486322820187
1701859727.620349,3500,0.007299649063497782
1701859794.377249,3600,0.007467081770300865
1701859860.566362,3700,0.012178422883152962
1701859926.07195,3800,0.007773286662995815
1701859991.636769,3900,0.0072567821480333805
1701860057.205158,4000,0.006548095494508743
1701860211.178937,4100,0.009723065420985222
1701860276.673254,4200,0.010898010805249214
1701860342.155067,4300,0.007436348125338554
1701860407.569461,4400,0.006836444139480591
1701860473.017123,4500,0.014177469536662102
1701860538.546978,4600,0.010663679800927639
1701860604.009496,4700,0.007147224619984627
1701860669.479549,4800,0.004590052645653486
1701860735.151291,4900,0.008773624897003174
1701860800.600793,5000,0.006739071570336819
1701860954.947654,5100,0.007107666693627834
1701861020.358904,5200,0.004810267593711615
1701861085.81069,5300,0.007688378915190697
1701861151.261178,5400,0.009313412941992283
1701861216.738902,5500,0.010527090169489384
1701861282.186887,5600,0.004569455981254578
1701861347.633531,5700,0.010195807553827763
1701861413.119567,5800,0.005324040539562702
1701861478.647889,5900,0.010416972450911999
1701861544.103942,6000,0.006104340776801109
1701861698.751067,6100,0.011624179780483246
1701861764.196964,6200,0.008475885726511478
1701861829.633981,6300,0.005422508344054222
1701861895.085297,6400,0.008648363873362541
1701861960.555735,6500,0.013638922944664955
1701866371.387945,6600,0.003894341876730323
1701866439.24524,6700,0.008750097826123238
1701866549.123212,6800,0.009281865321099758
1701866615.330738,6900,0.007282903417944908
1701866681.452936,7000,0.0036143152974545956
1701866790.111324,7100,0.011452831327915192
1701866856.260487,7200,0.009196385741233826
1701866922.672545,7300,0.007740757428109646
1701866989.009528,7400,0.006589543540030718
1701867055.269152,7500,0.0051578013226389885
1701867121.464348,7600,0.007265488151460886
1701867189.225504,7700,0.00727876229211688
1701867258.652176,7800,0.005079906899482012
1701867325.084285,7900,0.008801279589533806
1701867391.452565,8000,0.004258350003510714
1701867500.678701,8100,0.006004138849675655
1701867567.113714,8200,0.004050407558679581
1701867633.489879,8300,0.007085773628205061
1701867700.066982,8400,0.008547758683562279
1701867766.52175,8500,0.010084027424454689
1701867833.203742,8600,0.0066535333171486855
1701867901.544903,8700,0.004575158003717661
1701867967.99076,8800,0.009411392733454704
1701868034.439743,8900,0.008902911096811295
1701868101.015828,9000,0.004489722661674023
1701868210.745509,9100,0.0045131538063287735
1701868277.040103,9200,0.0064939470030367374
1701868343.424551,9300,0.0036468622274696827
1701868409.678827,9400,0.002382837701588869
1701868476.032108,9500,0.006454705260694027
1701868542.297691,9600,0.006940150633454323
1701868608.916743,9700,0.0032367741223424673
1701868675.398754,9800,0.003418687265366316
1701868742.041091,9900,0.00979692954570055
1701868808.472769,10000,0.010226326063275337
1701868918.969062,10100,0.002237929031252861
1701868985.603218,10200,0.00698345759883523
1701869052.144999,10300,0.005649967584758997
1701869118.864083,10400,0.011078993789851665
1701869185.39119,10500,0.006712075788527727
1701869251.821519,10600,0.004058769904077053
1701869318.321601,10700,0.008785482496023178
1701869384.868634,10800,0.0026359274052083492
1701869451.387155,10900,0.0173551794141531
1701869517.585231,11000,0.014178533107042313
1701869626.193916,11100,0.00857082474976778
1701869692.545549,11200,0.004658341873437166
1701869758.852813,11300,0.005613164976239204
1701869825.117919,11400,0.006167574319988489
1701869891.465527,11500,0.008498894050717354
