Wall time,Step,Value
1701856845.241219,100,0.563161313533783
1701856919.488435,200,1.3465863466262817
1701856995.529817,300,1.315169334411621
1701857131.913987,400,0.7331575155258179
1701857247.337832,500,0.866370439529419
1701857321.681785,600,1.3451263904571533
1701857396.225241,700,1.3415273427963257
1701857471.493068,800,1.3285390138626099
1701857546.414964,900,1.3349218368530273
1701857621.119795,1000,1.338398814201355
1701857800.436063,1100,0.5576794147491455
1701857874.391352,1200,1.3521405458450317
1701857947.89364,1300,1.3606109619140625
1701858021.827828,1400,1.3525573015213013
1701858095.99865,1500,1.3481144905090332
1701858169.798892,1600,1.3550751209259033
1701858244.016821,1700,1.3473169803619385
1701858318.051994,1800,1.350724458694458
1701858392.475159,1900,1.3437306880950928
1701858466.751358,2000,1.3462798595428467
1701858644.01227,2100,0.5641435980796814
1701858718.128138,2200,1.3491997718811035
1701858792.108428,2300,1.3517132997512817
1701858865.838798,2400,1.3562769889831543
1701858940.434597,2500,1.3405685424804688
1701859014.572175,2600,1.3489001989364624
1701859089.103764,2700,1.3416519165039062
1701859163.194936,2800,1.3496856689453125
1701859237.591333,2900,1.3442134857177734
1701859309.421775,3000,1.3920738697052002
1701859463.627184,3100,0.6484865546226501
1701859529.091384,3200,1.5275506973266602
1701859594.584069,3300,1.5269017219543457
1701859660.162588,3400,1.5248695611953735
1701859727.616944,3500,1.4824808835983276
1701859794.373949,3600,1.4979889392852783
1701859860.561848,3700,1.5108399391174316
1701859926.068649,3800,1.526556134223938
1701859991.633581,3900,1.525220274925232
1701860057.19902,4000,1.5251848697662354
1701860211.173303,4100,0.6494569182395935
1701860276.670053,4200,1.5268056392669678
1701860342.152075,4300,1.527122974395752
1701860407.563656,4400,1.5287994146347046
1701860473.014176,4500,1.5278525352478027
1701860538.543795,4600,1.5260224342346191
1701860604.004882,4700,1.5276356935501099
1701860669.476246,4800,1.5273953676223755
1701860735.148295,4900,1.5226975679397583
1701860800.594984,5000,1.527992606163025
1701860954.942243,5100,0.6478849649429321
1701861020.356098,5200,1.5287286043167114
1701861085.807615,5300,1.527846097946167
1701861151.256751,5400,1.527922511100769
1701861216.735736,5500,1.5272142887115479
1701861282.183695,5600,1.5279134511947632
1701861347.62806,5700,1.5280194282531738
1701861413.116446,5800,1.5269880294799805
1701861478.644316,5900,1.5260671377182007
1701861544.098008,6000,1.5277907848358154
1701861698.746945,6100,0.6466262936592102
1701861764.193697,6200,1.5279675722122192
1701861829.630929,6300,1.528169870376587
1701861895.079339,6400,1.5279364585876465
1701861960.552558,6500,1.5273375511169434
1701866371.379799,6600,0.02267153188586235
1701866439.241567,6700,1.4733943939208984
1701866549.120215,6800,0.9101123213768005
1701866615.324839,6900,1.51060950756073
1701866681.44974,7000,1.512120008468628
1701866790.108235,7100,0.9203218221664429
1701866856.254541,7200,1.511792540550232
1701866922.6691,7300,1.5056902170181274
1701866989.006392,7400,1.5074100494384766
1701867055.263606,7500,1.5092612504959106
1701867121.461242,7600,1.5106855630874634
1701867189.184191,7700,1.476971983909607
1701867258.646111,7800,1.4392869472503662
1701867325.081126,7900,1.5052000284194946
1701867391.449269,8000,1.5067740678787231
1701867500.671097,8100,0.9155691266059875
1701867567.110703,8200,1.5051002502441406
1701867633.486639,8300,1.5066760778427124
1701867700.060775,8400,1.5021772384643555
1701867766.518549,8500,1.504485011100769
1701867833.199755,8600,1.4998732805252075
1701867901.540206,8700,1.4630699157714844
1701867967.987272,8800,1.504962682723999
1701868034.436899,8900,1.5049927234649658
1701868101.011309,9000,1.50198233127594
1701868210.742264,9100,0.9113255739212036
1701868277.03723,9200,1.5083903074264526
