Wall time,Step,Value
1701823553.091856,100,0.8750260472297668
1701823619.281346,200,1.5105453729629517
1701823685.526181,300,1.5095206499099731
1701823788.450672,400,0.9716278314590454
1701823854.64205,500,1.510608434677124
1701823920.833863,600,1.5107606649398804
1701823987.066282,700,1.5098347663879395
1701824053.29452,800,1.5099517107009888
1701824119.468732,900,1.5111660957336426
1701824185.687157,1000,1.5101491212844849
1701824286.872868,1100,0.9882766604423523
1701824353.059956,1200,1.5109264850616455
1701824419.274717,1300,1.5101736783981323
1701824485.551651,1400,1.508856177330017
1701824551.772335,1500,1.5102063417434692
1701824617.87771,1600,1.512718915939331
1701824684.206328,1700,1.507534146308899
1701824751.768132,1800,1.4801826477050781
1701824818.185441,1900,1.5056140422821045
1701824885.050959,2000,1.495534062385559
1701824986.784434,2100,0.9829820394515991
1701825052.99355,2200,1.510438084602356
1701825119.117793,2300,1.5122921466827393
1701825185.258521,2400,1.5117722749710083
1701825251.420033,2500,1.5115004777908325
1701825317.631992,2600,1.510366439819336
1701825383.782364,2700,1.511695146560669
1701825449.968851,2800,1.5107996463775635
1701825519.501199,2900,1.438306212425232
1701825586.010555,3000,1.5033925771713257
1701825688.31784,3100,0.9774450063705444
1701825754.718119,3200,1.506183385848999
1701825821.214984,3300,1.5037448406219482
1701825888.737629,3400,1.4809226989746094
1701825954.921206,3500,1.5111078023910522
1701826021.058829,3600,1.5119025707244873
1701826087.281745,3700,1.5100499391555786
1701826153.531439,3800,1.509445309638977
1701826219.778464,3900,1.5094367265701294
1701826285.959527,4000,1.511000633239746
1701826387.815582,4100,0.981779158115387
1701826454.168297,4200,1.5070866346359253
1701826520.39497,4300,1.5099738836288452
1701826586.591578,4400,1.5106465816497803
1701826652.874801,4500,1.508863091468811
1701826719.381489,4600,1.5034302473068237
1701826787.65719,4700,1.4646638631820679
1701826853.928289,4800,1.508971095085144
1701826920.418726,4900,1.5039647817611694
1701826986.808761,5000,1.5062274932861328
1701827088.99302,5100,0.9786204099655151
1701827155.357179,5200,1.5068517923355103
1701827221.738586,5300,1.506428837776184
1701827287.978202,5400,1.5096725225448608
1701827354.212522,5500,1.5097931623458862
1701827420.528139,5600,1.5079536437988281
1701827487.063223,5700,1.502995491027832
1701827553.48132,5800,1.5055811405181885
1701827620.742908,5900,1.4867229461669922
1701827687.030172,6000,1.5085983276367188
1701827788.753073,6100,0.9830568432807922
1701827855.037418,6200,1.5086629390716553
1701827921.354044,6300,1.507904291152954
1701827987.56583,6400,1.5103098154067993
1701828054.095308,6500,1.5031054019927979
1701828121.370431,6600,1.4864273071289062
1701828188.249456,6700,1.4952682256698608
1701828254.628988,6800,1.5064576864242554
1701828321.166636,6900,1.5029007196426392
1701828387.534367,7000,1.5067613124847412
1701828489.660772,7100,0.97918301820755
1701828555.956191,7200,1.508386492729187
1701828622.271864,7300,1.5079470872879028
1701828688.861994,7400,1.5017250776290894
1701828755.460687,7500,1.501661777496338
1701828821.875955,7600,1.5055485963821411
1701828888.222131,7700,1.5073354244232178
1701828954.41895,7800,1.5105504989624023
1701829020.665828,7900,1.5096749067306519
1701829086.913456,8000,1.5094908475875854
1701829189.524401,8100,0.9745210409164429
1701829255.775292,8200,1.5093345642089844
1701829321.979189,8300,1.5106053352355957
1701829388.197341,8400,1.5101770162582397
1701829454.497267,8500,1.5083025693893433
1701829520.652388,8600,1.5114903450012207
1701829586.841904,8700,1.510818600654602
1701829653.000393,8800,1.5114957094192505
1701829719.257721,8900,1.5092605352401733
1701829785.409711,9000,1.511749267578125
1701829887.367966,9100,0.9807547330856323
1701829953.623019,9200,1.5093512535095215
1701830019.819251,9300,1.5106483697891235
1701830086.023284,9400,1.5106114149093628
1701830152.194809,9500,1.5110920667648315
1701830219.072521,9600,1.495253086090088
